timestamp,instance,vehicle_id,pos_x,pos_y,pos_z,speed_kmh,heading,intent,is_attack,attack_type
1780936213.6051888,A,522521ab-6357-11f1-92aa-40c2ba7c699c,-350.0,8.300000190734863,0.18240003287792206,0.0,0.0,platoon_follow,0,none
1780936213.6054254,A,522521ac-6357-11f1-92aa-40c2ba7c699c,-360.0,8.300000190734863,0.18240003287792206,0.0,0.0,platoon_follow,0,none
1780936213.605766,A,522521ad-6357-11f1-92aa-40c2ba7c699c,-370.0,8.300000190734863,0.18240003287792206,0.0,0.0,platoon_follow,0,none
1780936213.6058693,A,522521ae-6357-11f1-92aa-40c2ba7c699c,-380.0,8.300000190734863,0.18240003287792206,0.0,0.0,platoon_follow,0,none
1780936214.0490935,A,522521ab-6357-11f1-92aa-40c2ba7c699c,-350.0,8.300000190734863,0.009785518050193787,6.506185577830873e-07,0.0,platoon_follow,0,none
1780936214.049291,A,522521ac-6357-11f1-92aa-40c2ba7c699c,-360.0,8.300000190734863,0.009785518050193787,6.776690389352296e-07,0.0,platoon_follow,0,none
1780936214.0493762,A,522521ad-6357-11f1-92aa-40c2ba7c699c,-370.0,8.300000190734863,0.009785518050193787,6.785401050424916e-07,0.0,platoon_follow,0,none
1780936214.049447,A,522521ae-6357-11f1-92aa-40c2ba7c699c,-380.0,8.300000190734863,0.009785518050193787,6.782430859168815e-07,0.0,platoon_follow,0,none
1780936214.2062638,A,522521ab-6357-11f1-92aa-40c2ba7c699c,-350.0,8.300000190734863,0.027338428422808647,1.9111933477712321e-07,0.0,platoon_follow,0,none
1780936214.206526,A,522521ac-6357-11f1-92aa-40c2ba7c699c,-360.0,8.300000190734863,0.027338428422808647,5.686175916375018e-07,0.0,platoon_follow,0,none
1780936214.206637,A,522521ad-6357-11f1-92aa-40c2ba7c699c,-370.0,8.300000190734863,0.027338428422808647,5.682960589704752e-07,0.0,platoon_follow,0,none
1780936214.2067533,A,522521ae-6357-11f1-92aa-40c2ba7c699c,-380.0,8.300000190734863,0.027338428422808647,5.724337444157411e-07,0.0,platoon_follow,0,none
1780936214.4104798,A,522521ab-6357-11f1-92aa-40c2ba7c699c,-350.0,8.300000190734863,0.032742634415626526,3.428641550693299e-08,0.0,platoon_follow,0,none
1780936214.410747,A,522521ac-6357-11f1-92aa-40c2ba7c699c,-360.0,8.300000190734863,0.032742634415626526,3.615153624555695e-08,0.0,platoon_follow,0,none
1780936214.4109197,A,522521ad-6357-11f1-92aa-40c2ba7c699c,-370.0,8.300000190734863,0.032742634415626526,2.5557863838256414e-08,0.0,platoon_follow,0,none
1780936214.4110227,A,522521ae-6357-11f1-92aa-40c2ba7c699c,-380.0,8.300000190734863,0.032742634415626526,2.2681021594141457e-08,0.0,platoon_follow,0,none
1780936214.5919461,A,522521ab-6357-11f1-92aa-40c2ba7c699c,-350.0,8.300000190734863,0.033489473164081573,2.3249647584899914e-07,0.0,platoon_follow,0,none
1780936214.5921137,A,522521ac-6357-11f1-92aa-40c2ba7c699c,-360.0,8.300000190734863,0.033489473164081573,6.458402943069171e-07,0.0,platoon_follow,0,none
1780936214.5921903,A,522521ad-6357-11f1-92aa-40c2ba7c699c,-370.0,8.300000190734863,0.033489473164081573,6.048955682581732e-07,0.0,platoon_follow,0,none
1780936214.5923302,A,522521ae-6357-11f1-92aa-40c2ba7c699c,-380.0,8.300000190734863,0.033489473164081573,5.419129362319216e-07,0.0,platoon_follow,0,none
1780936214.7885106,A,522521ab-6357-11f1-92aa-40c2ba7c699c,-350.0,8.300000190734863,0.03370821103453636,3.515839925275517e-08,0.0,platoon_follow,0,none
1780936214.7886758,A,522521ac-6357-11f1-92aa-40c2ba7c699c,-360.0,8.300000190734863,0.03370821103453636,5.162362644401916e-08,0.0,platoon_follow,0,none
1780936214.788761,A,522521ad-6357-11f1-92aa-40c2ba7c699c,-370.0,8.300000190734863,0.03370821103453636,1.8398868422603798e-07,0.0,platoon_follow,0,none
1780936214.7888267,A,522521ae-6357-11f1-92aa-40c2ba7c699c,-380.0,8.300000190734863,0.03370821103453636,1.7670176852875716e-07,0.0,platoon_follow,0,none
1780936214.9318435,A,522521ab-6357-11f1-92aa-40c2ba7c699c,-350.0,8.300000190734863,0.03374246507883072,4.764523656604425e-08,0.0,platoon_follow,0,none
1780936214.9319837,A,522521ac-6357-11f1-92aa-40c2ba7c699c,-360.0,8.300000190734863,0.03374246507883072,3.730431291680436e-08,0.0,platoon_follow,0,none
1780936214.9320395,A,522521ad-6357-11f1-92aa-40c2ba7c699c,-370.0,8.300000190734863,0.033742502331733704,2.1485456185470867e-08,0.0,platoon_follow,0,none
1780936214.9321585,A,522521ae-6357-11f1-92aa-40c2ba7c699c,-380.0,8.300000190734863,0.03374246507883072,5.36467931012505e-08,0.0,platoon_follow,0,none
1780936215.0700414,A,522521ab-6357-11f1-92aa-40c2ba7c699c,-350.0,8.300000190734863,0.03375345095992088,9.213272546861304e-09,0.0,platoon_follow,0,none
1780936215.0701804,A,522521ac-6357-11f1-92aa-40c2ba7c699c,-360.0,8.300000190734863,0.03375345095992088,1.0909002650554654e-09,0.0,platoon_follow,0,none
1780936215.070236,A,522521ad-6357-11f1-92aa-40c2ba7c699c,-370.0,8.300000190734863,0.03375345095992088,3.1056718897262826e-07,0.0,platoon_follow,0,none
1780936215.07028,A,522521ae-6357-11f1-92aa-40c2ba7c699c,-380.0,8.300000190734863,0.0337534137070179,5.040385096519671e-07,0.0,platoon_follow,0,none
1780936215.2118766,A,522521ab-6357-11f1-92aa-40c2ba7c699c,-350.0,8.300000190734863,0.03375600650906563,2.1104580951959838e-07,0.0,platoon_follow,0,none
1780936215.2120159,A,522521ac-6357-11f1-92aa-40c2ba7c699c,-360.0,8.300000190734863,0.03375600650906563,4.547603407077145e-08,0.0,platoon_follow,0,none
1780936215.2120686,A,522521ad-6357-11f1-92aa-40c2ba7c699c,-370.0,8.300000190734863,0.03375600650906563,1.6890322880673837e-07,0.0,platoon_follow,0,none
1780936215.2121103,A,522521ae-6357-11f1-92aa-40c2ba7c699c,-380.0,8.300000190734863,0.03375600650906563,1.7850978910478243e-07,0.0,platoon_follow,0,none
1780936215.368278,A,522521ab-6357-11f1-92aa-40c2ba7c699c,-350.0,8.300000190734863,0.0337570384144783,3.2833056018585237e-07,0.0,platoon_follow,0,none
1780936215.3685005,A,522521ac-6357-11f1-92aa-40c2ba7c699c,-360.0,8.300000190734863,0.03375719115138054,1.8830731803857574e-07,0.0,platoon_follow,0,none
1780936215.3686125,A,522521ad-6357-11f1-92aa-40c2ba7c699c,-370.0,8.300000190734863,0.03375719115138054,3.281171629348282e-07,0.0,platoon_follow,0,none
1780936215.3687675,A,522521ae-6357-11f1-92aa-40c2ba7c699c,-380.0,8.300000190734863,0.0337570384144783,5.544608402933809e-09,0.0,platoon_follow,0,none
1780936215.566776,A,522521ab-6357-11f1-92aa-40c2ba7c699c,-349.7956237792969,8.306868553161621,0.031669557094573975,10.99233380484254,0.2864696979522705,platoon_follow,0,none
1780936215.5670214,A,522521ac-6357-11f1-92aa-40c2ba7c699c,-359.7953186035156,8.301603317260742,0.0316665843129158,11.000649302689746,0.0661328062415123,platoon_follow,0,none
1780936215.5671442,A,522521ad-6357-11f1-92aa-40c2ba7c699c,-369.7953186035156,8.30056381225586,0.03166631609201431,11.001100919918418,0.02243923209607601,platoon_follow,0,none
1780936215.567304,A,522521ae-6357-11f1-92aa-40c2ba7c699c,-379.7953186035156,8.300209045410156,0.03166631609201431,11.001159749898012,0.007537025958299637,platoon_follow,0,none
1780936215.7228796,A,522521ab-6357-11f1-92aa-40c2ba7c699c,-348.4279479980469,8.3530912399292,0.030295580625534058,25.879124002314256,1.462526798248291,platoon_follow,0,none
1780936215.7230804,A,522521ac-6357-11f1-92aa-40c2ba7c699c,-358.4256286621094,8.312911033630371,0.030293406918644905,25.8905129658627,0.3576605021953583,platoon_follow,0,none
1780936215.7231932,A,522521ad-6357-11f1-92aa-40c2ba7c699c,-368.4255065917969,8.30483341217041,0.03029336780309677,25.89092920157396,0.13454248011112213,platoon_follow,0,none
1780936215.7233317,A,522521ae-6357-11f1-92aa-40c2ba7c699c,-378.4255065917969,8.301820755004883,0.030293254181742668,25.891011168772273,0.049675483256578445,platoon_follow,0,none
1780936215.874503,A,522521ab-6357-11f1-92aa-40c2ba7c699c,-346.40625,8.4158935546875,0.03194990009069443,31.045481933868444,1.7403836250305176,platoon_follow,0,none
1780936215.8746517,A,522521ac-6357-11f1-92aa-40c2ba7c699c,-356.3723449707031,8.334176063537598,0.03177759051322937,31.815857429039905,0.6016307473182678,platoon_follow,0,none
1780936215.8747072,A,522521ad-6357-11f1-92aa-40c2ba7c699c,-366.36578369140625,8.313413619995117,0.031720902770757675,32.07136350617549,0.24988709390163422,platoon_follow,0,none
1780936215.8747618,A,522521ae-6357-11f1-92aa-40c2ba7c699c,-376.36138916015625,8.305243492126465,0.03167364001274109,32.27138618871989,0.10463181883096695,platoon_follow,0,none
